시도,시군구,이름,셀프,주소,번호,고급휘발유,보통휘발유,경유,실내등유
서울,마포구,(주)만성상사 대흥주유소,N,서울 마포구 대흥로 61 (대흥동),02-3273-5151,2199.0,1707.0,1589,1745.0
서울,마포구,(주)안국에너지 망원동주유소,N,서울 마포구 월드컵로 119 (망원동),02-334-0917,,1658.0,1498,
서울,마포구,(주)타이거통상 월드컵주유소,Y,서울 마포구 월드컵북로 170 (성산제2동),070-4121-0021,1789.0,1539.0,1429,
서울,마포구,SK에너지 양지주유소,N,서울 마포구 마포대로 69 (도화동),02-706-8955,1929.0,1709.0,1599,
서울,마포구,SK에너지(주) 안국주유소,N,서울 마포구 양화로 33,02-3144-1197,1934.0,1713.0,1599,
서울,마포구,마포시엠주유소,N,서울 마포구 월드컵북로 62,02-338-9447,,1549.0,1439,
서울,마포구,성산대교셀프주유소,Y,서울 마포구 성산로 144,02-323-0078,,1559.0,1449,1648.0
서울,마포구,에스에스오토셀프,Y,서울 마포구 서강로 76 (창전동),02-336-5185,2048.0,1697.0,1579,
서울,마포구,에쓰오일(주) 염리동주유소,Y,서울 마포구 백범로 126 (염리동),02-3272-5155,,1677.0,1559,
서울,마포구,에쓰오일(주)마포주유소,Y,서울 마포구 마포대로 186 (공덕동),02-711-5189,1897.0,1677.0,1559,
서울,마포구,용강주유소,N,서울 마포구 토정로 258,070-7795-4800,,1697.0,1579,1650.0
서울,마포구,청원주유소,Y,서울 마포구 월드컵북로 113 (성산동),02-325-5533,1879.0,1559.0,1449,
전남,목포시,(유)대성주유소,Y,전남 목포시 청호로 57,061-245-4005,,1535.0,1345,1200.0
전남,목포시,(유)동화주유소,Y,전남 목포시 산정로 326,061-279-5952,,1559.0,1398,1200.0
전남,목포시,(유)만땅주유소,Y,전남 목포시 백년대로 190,061-278-9999,,1535.0,1395,1200.0
전남,목포시,(유)목포IC주유소,N,전남 목포시 영산로 834 (대양동),061-282-5140,,1633.0,1453,1250.0
전남,목포시,(유)비치주유소,N,전남 목포시 고하대로 682 (산정동),061-276-3800,,1659.0,1479,
전남,목포시,(주)대창석유직영 삼학주유소,Y,전남 목포시 영산로 668 (석현동),061-283-5671,,1554.0,1395,1300.0
전남,목포시,(주)일신주유소,Y,전남 목포시 산정로 122,061-277-1935,,1545.0,1385,1200.0
전남,목포시,(주)현대셀프주유소,Y,전남 목포시 백년대로 202-1,061-279-9077,,1535.0,1345,
전남,목포시,HD현대오일뱅크㈜직영 바다주유소,N,전남 목포시 평화로 160 (옥암동),061-284-5189,1879.0,1574.0,1424,1400.0
전남,목포시,HD현대오일뱅크㈜직영 호남제일주유소,N,전남 목포시 영산로 848 (대양동),061-282-0051,,1674.0,1440,
전남,목포시,SK목포셀프주유소,Y,전남 목포시 양을로 253 (용해동),061-276-3443,,1575.0,1435,
전남,목포시,SK에너지(주) 신도시주유소,N,전남 목포시 백년대로 281 (상동),061-282-3779,1829.0,1629.0,1479,
전남,목포시,고하대로주유소,Y,전남 목포시 고하대로 814,061-276-5151,,1577.0,1437,
전남,목포시,광장주유소,Y,전남 목포시 백년대로 234 (상동),061-281-2384,1865.0,1535.0,1345,1250.0
전남,목포시,남경주유소,N,전남 목포시 삼학로 125 (산정동),061-245-5101,,1695.0,1495,1500.0
전남,목포시,남도주유소,N,전남 목포시 영산로 722,061-284-5150,,1669.0,1469,
전남,목포시,남부주유소,N,전남 목포시 용당로 76 (산정동),061-278-3732,,1595.0,1425,1250.0
전남,목포시,내트럭(주) 목포사업소,N,전남 목포시 대양산단로 154,061-980-8700,,1639.0,1449,
전남,목포시,노벨상주유소(유)그랑프리주유소 목포지점,Y,전남 목포시 백년대로 82,070-7700-9768,,1545.0,1375,1200.0
전남,목포시,더드림주유소,Y,전남 목포시 영산로 660,061-282-0456,,1554.0,1395,1200.0
전남,목포시,도청주유소,Y,전남 목포시 녹색로 139 (옥암동),061-285-5187,,1545.0,1385,
전남,목포시,목포나들목주유소,N,전남 목포시 영산로 811,061-285-5189,,1595.0,1445,
전남,목포시,목포농협주유소,N,전남 목포시 영산로 716 (석현동),061-285-3700,,1615.0,1415,1150.0
전남,목포시,목포농협주유소2호점,Y,전남 목포시 삼학로 341 (용해동),061-277-2900,,1565.0,1395,1150.0
전남,목포시,목포농협주유소3호점,N,전남 목포시 고하대로 820 (연산동),061-276-1900,,1615.0,1415,1150.0
전남,목포시,목포제일주유소,N,전남 목포시 영산로 782,061-287-5188,,1635.0,1470,
전남,목포시,서해목포주유소,N,전남 목포시 고하대로 806 (연산동),061-273-1650,1899.0,1639.0,1479,
전남,목포시,신안주유소,N,전남 목포시 북항로 175,061-243-0255,,1659.0,1499,1450.0
전남,목포시,연산주유소,Y,전남 목포시 고하대로 802,061-273-3254,,1559.0,1398,
전남,목포시,용당주유소,N,"전남 목포시 양을로 180,  (용당동)",061-276-5120,,1575.0,1435,1450.0
전남,목포시,용해주유소,N,전남 목포시 대양로 153,061-278-5189,,1628.0,1448,1300.0
전남,목포시,제일주유소,Y,전남 목포시 양을로 75 (산정동),061-276-8855,,1558.0,1398,1300.0
전남,목포시,조은주유소,Y,전남 목포시 삼학로183번길 1 (산정동),061-244-9990,,1535.0,1345,
전남,목포시,중앙주유소,N,전남 목포시 산정로 48 (산정동),061-245-5549,,1599.0,1399,1400.0
전남,목포시,지에스칼텍스(주)남악신도시주유소,Y,전남 목포시 남악로 51,061-282-5189,1795.0,1545.0,1385,1400.0
전남,목포시,지에스칼텍스㈜남악주유소,Y,전남 목포시 남악로58번길 2,061-283-3279,,1540.0,1380,
전남,목포시,창조주유소,Y,전남 목포시 백년대로 197(용해동),061-274-5160,,1535.0,1345,
전남,목포시,청호주유소,Y,전남 목포시 청호로 110-1,061-272-5189,1899.0,1554.0,1395,
전남,목포시,태양주유소,N,전남 목포시 옥암로 54,061-281-3220,1959.0,1699.0,1499,1450.0
전남,목포시,터미널주유소,Y,전남 목포시 영산로 536 (상동),061-283-0386,1899.0,1554.0,1395,
전남,목포시,평화상주유소(유)영산호현대목포지점,Y,전남 목포시 백년대로 81,061-272-3534,,1545.0,1375,
전남,목포시,푸른주유소,N,전남 목포시 대양로 371,061-282-8111,,1690.0,1550,1400.0
전남,목포시,합동셀프주유소,Y,전남 목포시 영산로 696,061-282-0500,1815.0,1575.0,1395,
전남,무안군,(유)무안으뜸주유소,N,전남 무안군 현경면 장군로 482,061-453-6425,,1599.0,1429,1200.0
전남,무안군,(유)삼거리주유소,N,전남 무안군 청계면 영산로 2120,061-452-5745,,1555.0,1375,1200.0
전남,무안군,(유)삼삼주유소,Y,전남 무안군 현경면 송마로 473,061-452-0033,,1579.0,1399,1200.0
전남,무안군,(유)상아주유소,N,전남 무안군 삼향읍 삼일로 232,061-282-1704,,1619.0,1489,1200.0
전남,무안군,(유)현경주유소,N,전남 무안군 현경면 현해로 105,061-452-2027,,1599.0,1419,1300.0
전남,무안군,(주)남악천년주유소,Y,전남 무안군 삼향읍 남악로250번길 4,061-277-5189,,1619.0,1419,
전남,무안군,㈜영화산업 제일주유소,N,전남 무안군 무안읍 무안로 440,061-453-8211,,1599.0,1459,1300.0
전남,무안군,공항에너지,Y,전남 무안군 망운면 청운로 767,061-802-0021,,1690.0,1529,
전남,무안군,공항주유소,N,전남 무안군 무안읍 공항로 128-1,061-452-8525,,1655.0,1419,1200.0
전남,무안군,남악IC개발 주유소,Y,전남 무안군 삼향읍 남악5로72번길 81-55,061-284-5149,,1599.0,1419,
전남,무안군,남악신도시주유소,Y,전남 무안군 삼향읍 남악로 227-8,061-283-1153,,1597.0,1397,
전남,무안군,남양주유소,Y,전남 무안군 무안읍 무안로 519,000-000-0000,,1589.0,1446,
전남,무안군,대성주유소,N,전남 무안군 청계면 영산로 1968,061-452-5400,,1555.0,1375,1200.0
전남,무안군,동부주유소,N,전남 무안군 해제면 현해로 1441,061-453-6077,,1659.0,1459,1250.0
전남,무안군,망운주유소,N,전남 무안군 망운면 운해로 1460,061-452-1769,,1599.0,1419,1250.0
전남,무안군,몽탄농협주유소,N,전남 무안군 몽탄면 몽탄로 830,061-454-5182,,1595.0,1445,1230.0
전남,무안군,무안고속주유소,Y,전남 무안군 무안읍 영산로 3085,061-453-0500,,1575.0,1375,1200.0
전남,무안군,무안농협클린주유소,N,전남 무안군 현경면 공항로 566,061-453-5156,,1540.0,1405,1200.0
전남,무안군,삼향농협주유소,N,전남 무안군 삼향면 임성로 174,061-284-4451,,1619.0,1469,1200.0
전남,무안군,새도림주유소,N,전남 무안군 청계면 영산로 1768,061-452-8878,,1565.0,1375,1200.0
전남,무안군,신대림주유소,N,전남 무안군 현경면 현해로 639,061-452-2729,,1699.0,1498,1250.0
전남,무안군,영산호현대 남악지점주유소,Y,전남 무안군 삼향읍 후광대로 507,061-284-7704,,1559.0,1389,
전남,무안군,영화주유소,N,전남 무안군 일로읍 삼일로 890,061-285-9379,,1599.0,1445,1200.0
전남,무안군,운남농협주유소,N,전남 무안군 운남면 운해로 578-7,061-450-4724,,1595.0,1420,1200.0
전남,무안군,운남주유소,Y,전남 무안군 운남면 운해로 636,061-452-7900,,1590.0,1425,1200.0
전남,무안군,유달주유소,Y,전남 무안군 삼향읍 영산로 1018,061-281-5000,,1545.0,1385,1100.0
전남,무안군,일로농협주유소,N,전남 무안군 일로읍 일로로 1,061-281-3159,,1599.0,1445,1200.0
전남,무안군,일로유달주유소,N,전남 무안군 삼일로 554,061-281-8181,,1599.0,1445,1200.0
전남,무안군,장부다리주유소,N,전남 무안군 영산로 1450,061-453-7877,,1599.0,1435,1200.0
전남,무안군,천장주유소,N,전남 무안군 해제면 현해로 2093,061-452-6455,,1600.0,1450,1250.0
전남,무안군,청호주유소,N,전남 무안군 청계면 영산로 1713,061-452-5011,,1599.0,1399,1200.0
전남,무안군,해제주유소,N,전남 무안군 해제면 현해로 1699,061-452-6150,,1645.0,1455,1250.0
전남,무안군,행복한주유소,N,전남 무안군 현경면 공항로 380,061-454-5189,,1794.0,1647,1400.0
전북,무주군,3008주유소,Y,전북 무주군 안성면 안성로 29,063-323-3008,,1580.0,1390,1200.0
전북,무주군,가옥주유소,N,전북 무주군 무주읍 무금로 43,063-322-9656,,1690.0,1530,1300.0
전북,무주군,광산주유소,N,전북 무주군 무주읍 무학로 26,063-322-3333,,1650.0,1490,
전북,무주군,구천동주유소,Y,전북 무주군 설천면 무설로 1567,063-324-5144,,1565.0,1385,1250.0
전북,무주군,남양주유소,N,전북 무주군 적상면 적상산로 124,063-324-5445,,1640.0,1480,1250.0
전북,무주군,다성주유소,N,전북 무주군 무주읍 무금로 269,063-322-5144,,1698.0,1528,1300.0
전북,무주군,대덕산주유소,N,전북 무주군 무풍면 현내로 428,063-324-1544,,1650.0,1490,1250.0
전북,무주군,덕유산주유소,N,전북 무주군 적상면 치마재로 447,063-324-2244,,1620.0,1490,1250.0
전북,무주군,라제주유소,N,전북 무주군 설천면 무설로 1704,063-324-5188,,1630.0,1470,1250.0
전북,무주군,무주농협 부남지점,N,전라 무주군 부남면 부남로 866-2,063-322-0046,,1580.0,1420,1170.0
전북,무주군,무주농협적상지점,N,전북 무주군 적상면 적상산로 8,063-324-1627,,1580.0,1420,1170.0
전북,무주군,무주주유소,Y,전북 무주군 무주읍 한풍루로 280,063-322-2373,,1650.0,1490,1300.0
전북,무주군,무주흥국주유소,Y,전북 무주군 적상면 괴목로 935,063-322-5795,,1690.0,1490,1250.0
전북,무주군,무풍주유소,Y,전북 무주군 무풍면 현내로 178,063-324-4588,,1599.0,1490,1250.0
전북,무주군,반딧불주유소,Y,전북 무주군 무주읍 단천로 58,063-322-0194,,1650.0,1490,1250.0
전북,무주군,삼거리주유소,N,전북 무주군 무풍면 구천동로 412,063-322-1122,,1659.0,1526,1350.0
전북,무주군,성림주유소,Y,전북 무주군 무주읍 무설로 99,063-324-1211,,1650.0,1490,1250.0
전북,무주군,성심주유소,Y,전북 무주군 무주읍 무학로 171,063-322-5145,,1640.0,1460,1225.0
전북,무주군,승희주유소,N,전북 무주군 안성면 안성로 446,063-323-3333,,1620.0,1450,1200.0
전북,무주군,안성주유소,Y,전북 무주군 안성면 안성로 256,063-323-0023,,1640.0,1490,1200.0
전북,무주군,올림픽주유소,N,전북 무주군 적상면 치마재로 165,063-324-5140,,1645.0,1485,1300.0
전북,무주군,용포주유소,N,전북 무주군 무주읍 무금로 359,063-322-0053,,1698.0,1528,1300.0
전북,무주군,원촌주유소,N,전북 무주군 안성면 장무로 1371,063-323-2357,,1670.0,1490,1250.0
전북,무주군,장백주유소,N,전북 무주군 무주읍 무설로 491,063-322-5189,,1680.0,1520,
전북,무주군,적상주유소,Y,전북 무주군 적상면 치마재로 62,063-324-5161,,1650.0,1490,1250.0
전북,무주군,천흥주유소,N,전북 무주군 무주읍 주계로 75,063-322-2356,,1690.0,1590,1350.0
전북,무주군,풀무원푸드앤컬처덕유산상(대전)주유소,Y,전북 무주군 안성면 통영대전고속도로 148,063-353-4206,,1537.0,1379,
경북,문경시,(주)서원문경(하)주유소/충전소,Y,경북 문경시 중부내륙고속도로 173-1,054-554-1659,,1529.0,1369,
경북,문경시,가은주유소,N,경북 문경시 가은읍 대야로 2407,054-572-2288,,1598.0,1458,1250.0
경북,문경시,강변주유소,N,경북 문경시 호계면 별암윗길 3,054-553-9950,,1589.0,1455,1250.0
경북,문경시,경동주유소,N,경북 문경시 신기로 249 (신기동),054-552-9393,,1589.0,1449,1250.0
경북,문경시,고려주유소,N,경북 문경시 마성면 은성로 1028,054-571-5400,,1629.0,1459,1250.0
경북,문경시,관광주유소,Y,경북 문경시 공평로 98 (공평동),054-556-9990,,1569.0,1399,
경북,문경시,금강주유소,N,경북 문경시 산양면 추산로 1,054-553-0051,,1589.0,1399,1250.0
경북,문경시,금성주유소,Y,경북 문경시 상신로 70 (모전동),054-555-2911,,1595.0,1435,1250.0
경북,문경시,대성주유소,N,경북 문경시 유곡불정로 78 (유곡동),054-553-5553,,1595.0,1455,1250.0
경북,문경시,대일주유소,N,경북 문경시 매봉로 112 (모전동),054-553-4433,,1615.0,1455,1250.0
경북,문경시,동문경농협 동로지점주유소,N,경북 문경시 동로면 노은1길 25,054-552-8117,,1580.0,1410,1250.0
경북,문경시,동문경농협 산북주유소,Y,경북 문경시 산북면 금천로 695,054-553-8521,,1565.0,1395,1250.0
경북,문경시,마성주유소,N,경북 문경시 마성면 문경대로 1716,054-571-1356,,1595.0,1450,1250.0
경북,문경시,매봉주유소,Y,경북 문경시 매봉로 100 (모전동),054-553-3400,,1595.0,1435,1250.0
경북,문경시,명품셀프주유소,Y,경북 문경시 매봉로 1 (모전동),054-556-3100,1869.0,1595.0,1435,
경북,문경시,문경새재IC주유소,N,경북 문경시 문경읍 문경대로 2094,054-571-5502,,1593.0,1417,
경북,문경시,문경새재주유소,Y,경북 문경시 문경읍 문경대로 2434,054-571-0908,,1595.0,1435,
경북,문경시,문경주유소,Y,경상북도 문경시 문경읍 새재로 355 (문경읍),054-572-0089,,1575.0,1415,1250.0
경북,문경시,문경행복주유소,N,경북 문경시 공평로 216 (공평동),054-554-5151,,1615.0,1455,1250.0
경북,문경시,문희주유소,Y,경북 문경시 문경읍 청운로 47,054-571-5182,,1595.0,1435,1250.0
경북,문경시,미래주유소,N,경북 문경시 산양면 경서로 456,054-554-1500,,1598.0,1458,1250.0
경북,문경시,불정주유소,Y,경북 문경시 문경대로 949,054-554-0033,,1568.0,1398,1250.0
경북,문경시,붕붕주유소,N,경북 문경시 산양면 경서로 589,054-554-1007,,1579.0,1399,1250.0
경북,문경시,새길주유소,Y,경상북도 문경시 산양면 경서로 873 (산양면),054-552-7005,,1569.0,1399,
경북,문경시,새재IC주유소,N,경북 문경시 마성면 봉명길 83,054-572-3051,,1615.0,1455,1250.0
경북,문경시,새재주유소,Y,경북 문경시 문경읍 문경대로 2403,054-571-5151,,1575.0,1400,
경북,문경시,서문경농업협동조합,N,경북 문경시 농암면 농암길 62,054-571-7883,,1595.0,1445,1250.0
경북,문경시,서울주유소,Y,경북 문경시 당교로 163 (모전동),054-552-5000,,1595.0,1435,1250.0
경북,문경시,아리랑주유소,N,경북 문경시 매봉로 101 (모전동),054-554-0988,,1615.0,1455,1250.0
경북,문경시,알뜰성일주유소,Y,경북 문경시 중앙2길 24 (점촌동),054-555-2354,,1595.0,1415,1250.0
경북,문경시,양지셀프주유소,Y,경북 문경시 당교로 162 (모전동),054-556-8251,1869.0,1595.0,1435,1250.0
경북,문경시,영강셀프주유소,Y,경북 문경시 산양면 중앙로 358,054-552-2030,,1563.0,1392,
경북,문경시,영순농협주유소,Y,경북 문경시 영순면 영순로 181,054-554-5182,,1565.0,1415,1250.0
